LENGTH,the_geom,STREET,ST_TYPE,COMMENTS,BIKE_FAC,PBIKE_FAC,EditDate,Editor,Shape_len
565.32069465962,"MULTILINESTRING ((-71.13801016881133 42.38810557935809, -71.13836577641658 42.38849172186485, -71.13837038264504 42.38851276013264, -71.138367869103 42.38853903347143, -71.13834647742115 42.38855999088429, -71.13766523732517 42.38907119529555, -71.137582225239 42.389121742704354, -71.13750400095584 42.3891617936714, -71.13733112870123 42.38922081817755, -71.13731221183015 42.38922727740915))",,,Additional Danehy Park paths,5,0,2013,,570.947309132
1944.51959660096,"MULTILINESTRING ((-71.13731221183015 42.38922727740915, -71.13732192734103 42.389243058938035, -71.13750495092572 42.38944120800656, -71.13766416207899 42.38956384758296, -71.13780907326499 42.38964333274261, -71.13794442639627 42.38970481405115, -71.13811857720195 42.38975925523056, -71.13837015912918 42.38982829095857, -71.13866061713934 42.38988309679314, -71.1388784158342 42.38993048444195))",,Multi-Use,Danehy Park,5,0,,,513.264617283
1944.51959660096,"MULTILINESTRING ((-71.13635055245248 42.38840315235392, -71.13649028898101 42.38842602831734, -71.13662376322199 42.38846132350397, -71.13682184977397 42.388562518736826, -71.13700043313926 42.38868881513157, -71.1371206588136 42.3888508469614, -71.13720669390806 42.38905588004563, -71.13731221183015 42.38922727740915))",,Multi-Use,Danehy Park,5,0,,,422.912591475
2011.16579463121,"MULTILINESTRING ((-71.13801016881133 42.38810557935809, -71.13763722390675 42.38769877663573, -71.1376058726656 42.387677139588675, -71.13757688191397 42.38766627955044, -71.13754541753717 42.387664385649884, -71.13750420842847 42.387673229765035, -71.13646738278288 42.38819584072212, -71.13643582645665 42.38821009931457, -71.13640186854018 42.38822076073454, -71.13637978858978 42.38822613363176, -71.13635883928158 42.38822719763492))",Danehy Park,,Additional Danehy Park paths,5,0,2013,,590.32697515
2011.16579463121,"MULTILINESTRING ((-71.13788374228741 42.387224436559535, -71.13764870798332 42.38738471898761, -71.13801048615454 42.388042873422826, -71.13802502855111 42.38806941050781, -71.13803975720765 42.38808927753647, -71.13801016881133 42.38810557935809))",Danehy Park,,Additional Danehy Park paths,5,0,2013,,373.933469425
564.22796474953,"MULTILINESTRING ((-71.13355167799995 42.38771539684047, -71.13373172188058 42.38777194210908))",,,Additional Danehy Park paths,5,0,2013,,52.8247831731
0,"MULTILINESTRING ((-71.12832951484306 42.38342740844142, -71.12861588761183 42.3835789274875, -71.12931130822054 42.38386183312177))",Garden St,,,0,6,,,309.364708393
0,"MULTILINESTRING ((-71.13119163336833 42.38477846621897, -71.1312251280806 42.38480442266287, -71.13139149653536 42.384927011745106, -71.13145371097569 42.384972652743365))",Garden St,,,0,6,,,100.109987968
564.22796474953,"MULTILINESTRING ((-71.13373172188058 42.38777194210908, -71.13373315826887 42.387772393448984, -71.1337147948171 42.38780334031445, -71.13368008033157 42.38783153908019, -71.13363807664571 42.38786241066652, -71.13360706135778 42.38787983702692, -71.13334637502184 42.387990895718474, -71.13331350992995 42.3880137081858, -71.13328972113982 42.38803924561166, -71.13327866223837 42.388064823606015, -71.13328396105891 42.388091800897726, -71.13329473185495 42.38811610044591, -71.13345163176247 42.38834172746577, -71.13351672147859 42.38840664148115, -71.13356741917725 42.38844454836709, -71.13363633338099 42.38847712201186, -71.13370893913992 42.388500269511766, -71.13377434158974 42.38851126271603, -71.1339342878972 42.38852525189453, -71.13401608728144 42.38853090504667, -71.13406875317226 42.38854320473285, -71.13411956051381 42.38856223944222, -71.13413932178226 42.388571403986184))",,,Additional Danehy Park paths,5,0,2013,,492.173021369
1944.51959660096,"MULTILINESTRING ((-71.13413932178226 42.388571403986184, -71.13425369828452 42.38853284310781, -71.13456431587004 42.38844761165667, -71.13482141789831 42.3884053187318, -71.13508308284915 42.38840614890244, -71.13532518136289 42.388442836223, -71.1355963996157 42.38846885854167, -71.1358145843622 42.38844798101783, -71.13612495134802 42.38840585376231, -71.13635055245248 42.38840315235392))",,Multi-Use,Danehy Park,5,0,,,611.522621747
1944.51959660096,"MULTILINESTRING ((-71.13327789919835 42.38856935799793, -71.13334736140946 42.38856228359389, -71.13355564072636 42.38857732598567, -71.13385579161492 42.38862498542598, -71.13401091390587 42.38861469478663, -71.13413932178226 42.388571403986184))",,Multi-Use,Danehy Park,5,0,,,238.582834442
1944.51959660096,"MULTILINESTRING ((-71.13269759462334 42.38862845602147, -71.13327789919835 42.38856935799793))",,Multi-Use,Danehy Park,5,0,,,158.242500669
490.12086015196,"MULTILINESTRING ((-71.1315026975202 42.386824129512874, -71.1317604588376 42.38673101606828, -71.13180311246073 42.38671251524281, -71.13183028667406 42.38669539778563, -71.13185360116654 42.386676835057116, -71.13187499831555 42.386655398644024, -71.13189259532378 42.3866224816027, -71.13200576058377 42.38645080545484, -71.13202138058057 42.38642505007558, -71.13205639078004 42.38639075406761, -71.13218980009994 42.38627378190361))",St. Peter's Field,,Additional Danehy Park paths,5,0,2013,,283.734621632
490.12086015196,"MULTILINESTRING ((-71.13218980009994 42.38627378190361, -71.13268303533671 42.385841312900936))",St. Peter's Field,,Additional Danehy Park paths,5,0,2013,,206.386193037
1080.92654551603,"MULTILINESTRING ((-71.13394224121481 42.386301258029185, -71.13392023234161 42.38634358376986, -71.13389002460114 42.38640927397703, -71.13387216664945 42.38649084357468, -71.13380791150003 42.386578709768585, -71.13365595643985 42.38679947806672, -71.13362364869172 42.38687455735245, -71.1335442190678 42.3870805189495, -71.13349439984457 42.387177024137976, -71.13344769091289 42.38723702089303, -71.13339817031334 42.38728197292581))",,,Additional Danehy Park paths,5,0,2013,,389.51962691
498.195641929,"MULTILINESTRING ((-71.13218980009994 42.38627378190361, -71.13225053275126 42.38631597391508, -71.13253765134554 42.386499263369565, -71.13255106664379 42.38651208411222, -71.13257211219911 42.386560460541844, -71.13259657864529 42.386605782258414, -71.13262871015341 42.3866400664418, -71.13268018037756 42.38667607508633, -71.13274625759507 42.38671731661027, -71.132862788599 42.38677901915764, -71.13289149370391 42.38679822657283, -71.13292135699453 42.386824759176925, -71.13296542720781 42.38686945304971, -71.13298603905156 42.38688580738132, -71.13302823096309 42.38690735421828, -71.13308724416984 42.38694704748516, -71.13314738276776 42.38699494819761, -71.13321582395021 42.38705172580289, -71.13327514240663 42.38711362369379, -71.13331925501609 42.38717801306665, -71.13334353951909 42.38720876392416, -71.13337939877778 42.38724404420224, -71.13339817031334 42.38728197292581))",,,Additional Danehy Park paths,5,0,2013,,499.565469471
1080.92654551603,"MULTILINESTRING ((-71.13339817031334 42.38728197292581, -71.1333603023048 42.3873162216394))",,,Additional Danehy Park paths,5,0,2013,,16.1380931128
1080.92654551603,"MULTILINESTRING ((-71.13355167799995 42.38771539684047, -71.1335462547096 42.38772924308167, -71.1335229617435 42.387748501664966, -71.13343291266439 42.387786880356956, -71.13309603104895 42.38791683896874, -71.13306107258683 42.38794894877278, -71.13303476957375 42.38798752957099, -71.13302576502636 42.38804120299299, -71.13303704388886 42.388094940247974, -71.13307442640101 42.38814446543455, -71.13315496080115 42.38824782947698, -71.13324114239417 42.38837698848566, -71.13327552791975 42.388443688732785, -71.13328678215038 42.38850172204961, -71.13327789919835 42.38856935799793))",,,Additional Danehy Park paths,5,0,2013,,404.505234467
1080.92654551603,"MULTILINESTRING ((-71.1333603023048 42.3873162216394, -71.13343511678906 42.38740667876529, -71.13355846759198 42.38762187854805, -71.13356401384459 42.38766485792687, -71.13355801944886 42.387699207350444, -71.13355167799995 42.38771539684047))",,,Additional Danehy Park paths,5,0,2013,,158.378777204
0,"MULTILINESTRING ((-71.1333603023048 42.3873162216394, -71.13332678535917 42.38733640716908, -71.13330319697702 42.38734937314859, -71.13215614691688 42.387785263295804))",,,,5,0,,,367.824026571
2329.87568355553,"MULTILINESTRING ((-71.13689989535133 42.3832097580646, -71.13730470044669 42.381449976632645, -71.137337211222 42.381305576651705))",Fayerweather St,St,,0,1,,,703.920801305
2329.87568355553,"MULTILINESTRING ((-71.13279872201468 42.38500197912005, -71.1329856124521 42.38507142398663, -71.13377571802421 42.3853091627354, -71.13390559942216 42.38534807528356, -71.13400762383132 42.385378008309964, -71.13474791484948 42.385615773954825, -71.1348342997126 42.385642775328016, -71.13494938869222 42.38548722289421, -71.13502185221893 42.38542508023682, -71.135170231436 42.385331100184885, -71.13521038705929 42.38529994519059, -71.135238636614 42.38527300573438, -71.1353212834602 42.38517151786738, -71.13539901114073 42.38507574944281, -71.13569523194403 42.38471071206942, -71.13579279087253 42.38459050167879))",Fayerweather St,St,,0,1,,,1063.39116126
9683.40967131849,"MULTILINESTRING ((-71.14450768374891 42.381552094245365, -71.14468359956946 42.381418889426236, -71.14491561012566 42.381231335499024, -71.14519484225086 42.38101821485859, -71.14545078644359 42.38082112942774, -71.14546122147155 42.3808130940365, -71.14577945427678 42.380568041476856, -71.14609121765199 42.38032779768307, -71.14637507185267 42.38010741660553, -71.14664760147404 42.37989975994178, -71.14685245274498 42.37973146774458, -71.14705317971534 42.37956046648277, -71.14725713499249 42.37936393095051, -71.14738653070118 42.37922828459627, -71.14751012111957 42.37908969444741, -71.14762778637234 42.378948298215946, -71.14769306297566 42.37886489504282, -71.1477548337917 42.37878003703305, -71.14781303939635 42.37869380461723, -71.14786762498343 42.378606279954795, -71.14791853689488 42.37851754692361, -71.14828467521271 42.37784030641815, -71.14922471349253 42.376096331396866, -71.14939006806179 42.375789774392075, -71.14963640828734 42.37534582140535, -71.14989121196858 42.374886609159375, -71.14993521400835 42.37480554010947))",Watertown Branch,RR,Proposed Rail Trail,0,5,2013,,2906.15141548
9683.40967131849,"MULTILINESTRING ((-71.14169929281503 42.38700014121569, -71.14169793667241 42.38701450901173, -71.14168280758234 42.38712271167012, -71.14166280523573 42.38723047810503, -71.14163795110946 42.38733768832834, -71.14161640865876 42.387431634465415, -71.14159156617087 42.387525131267466, -71.14156344018066 42.38761811618491, -71.14153507863185 42.38770203466994, -71.14150404323759 42.387785431161774, -71.141430961258 42.38795728346403, -71.14131410314631 42.38819834165894, -71.14116541861108 42.3884574387108, -71.1409994325405 42.388699358643834, -71.14044889327855 42.38938115746287, -71.14012080718474 42.389733017839134, -71.13999334741753 42.38985329598996, -71.13986045269823 42.38997029755905, -71.13972227879243 42.390083888385156, -71.13967501402581 42.39012374019307, -71.13962610014137 42.39016248319016, -71.13957558247779 42.39020007807046, -71.13952351098176 42.3902364889727, -71.13946993559063 42.390271681750434, -71.1394149085655 42.3903056205496, -71.13935848214824 42.39033827294619, -71.1393007131985 42.39036960824579, -71.13924165626283 42.39039959574671, -71.13887453803534 42.390570551534736, -71.13877000599018 42.39061483067127, -71.13866373228794 42.39065677093586, -71.13855581316598 42.390696334895225, -71.13844634485264 42.39073348683135, -71.13833542587116 42.39076819446387, -71.13822315590228 42.39080042551631, -71.13810963460789 42.3908301511425, -71.13744702053955 42.39099034890914, -71.13732685536785 42.3910177838363, -71.13720560693235 42.39104246258849, -71.13708339105986 42.391064362374586, -71.1369603235729 42.3910834612615, -71.13683652026992 42.39109974160413, -71.13671209925357 42.39111318747994, -71.13659331205973 42.3911225760869, -71.1364742162542 42.39112949908831, -71.13635490674754 42.391133949922995, -71.13623547611695 42.39113592545284, -71.13611601693003 42.39113542425514, -71.13600009466953 42.39113241816299, -71.1358843803379 42.39112645245825, -71.1357690127321 42.39111753358343, -71.13565412831552 42.3911056714043, -71.13531322892165 42.39106491580586, -71.13483780310317 42.390984265920174, -71.13480868895282 42.390979367988464, -71.13477938824468 42.39097512545897, -71.13474992756923 42.39097154098843, -71.1347203346638 42.39096861895241, -71.13469063612382 42.390966361150284, -71.13466085853962 42.39096477023892, -71.13440695835843 42.39094506153132))",Watertown Branch,RR,Proposed Rail Trail,0,5,2013,,2804.6109118
9683.40967131849,"MULTILINESTRING ((-71.15404310008503 42.37055024574254, -71.15394431415838 42.37067992745339, -71.15390652150613 42.37072201411027, -71.15383696531698 42.370814083582175, -71.15367643719422 42.37099422018063, -71.15348963023344 42.37119228277436, -71.15338423121334 42.37128199299448, -71.15320724810262 42.37141819052755, -71.15308055170833 42.37151683937721, -71.15268594506045 42.37183074834626, -71.1523246873181 42.372116622327425, -71.15218753299915 42.372219177173584, -71.15188147693709 42.37243600780325, -71.15168534773248 42.37256820558188, -71.15159259385096 42.37263432085921, -71.15149449521641 42.37270660860109, -71.15127399258989 42.37288937275823, -71.1511782904966 42.3729740475304, -71.15103224122647 42.3731063960388))",Watertown Branch,RR,Proposed Rail Trail,0,5,2013,,1241.73807784
9683.40967131849,"MULTILINESTRING ((-71.15101986704033 42.37310635849933, -71.15092183750767 42.37320002825455, -71.15080670071121 42.373334158735005, -71.15068668399529 42.37349303177764, -71.15059541827671 42.37363286072298, -71.15053778644346 42.37372834130062, -71.15034169078724 42.37407789878672, -71.15018565508166 42.37434412464036, -71.15015316727467 42.37440398029333))",Watertown Branch,RR,Proposed Rail Trail,0,5,2013,,529.510718814
0,"MULTILINESTRING ((-71.13887202657023 42.3859548966418, -71.13877279178764 42.38607754654736, -71.1386045016173 42.38628817362952, -71.13800405594317 42.38704186343491, -71.13790718673854 42.387164520016164))",Fern St,,,0,5,,,512.120273915
0,"MULTILINESTRING ((-71.13722149049899 42.38664469284308, -71.13731601955122 42.38671715967961, -71.13775401043564 42.38704908913128, -71.13790718673854 42.387164520016164))",Field St,,,0,6,,,264.960124931
0,"MULTILINESTRING ((-71.12673555834023 42.38206080741648, -71.12685514775777 42.382160997032905, -71.12690894925414 42.38220749135198, -71.12723030196844 42.382532854156096, -71.12729723369002 42.38259988900066))",Garden St,,,0,6,,,248.43360598
0,"MULTILINESTRING ((-71.12505733497923 42.38011740793049, -71.12514563846686 42.38022463199745, -71.12550124558413 42.38064991317289))",Garden St,,,0,6,,,228.132570123
0,"MULTILINESTRING ((-71.12550124558413 42.38064991317289, -71.12559191425758 42.38075799523926, -71.12606926149128 42.38132713052059, -71.12613251083303 42.381403072317475))",Garden St,,,0,6,,,323.147381856
0,"MULTILINESTRING ((-71.13221730228945 42.3855230581803, -71.13232746976422 42.38559113376358, -71.13258747435337 42.38572919493447, -71.13286076753938 42.38586104145048, -71.13310532937663 42.385962501241075, -71.13320850384211 42.38599847557532, -71.13334884272143 42.386047026298975))",Garden St,,,0,6,,,361.598118883
0,"MULTILINESTRING ((-71.12739162454221 42.382692861837285, -71.12744659575777 42.38274827789799, -71.12768317463791 42.382982508831205, -71.12774416874525 42.38303347140837))",Garden St,,,0,6,,,156.536095821
0,"MULTILINESTRING ((-71.12729723369002 42.38259988900066, -71.12733785381147 42.38264101692319, -71.12735099368 42.38265354498301, -71.12739162454221 42.382692861837285))",Garden St,,,0,6,,,42.4097724525
0,"MULTILINESTRING ((-71.13875053240389 42.38744695543323, -71.13869515019587 42.387461023214186, -71.13862780543008 42.38746972991929, -71.13855684334175 42.38747664158202, -71.13846313080163 42.38747456351877, -71.1383670312843 42.38746268157872, -71.13830224032615 42.3874455470643))",Bay State Rd,,,0,6,,,123.852594067
0,"MULTILINESTRING ((-71.13790718673854 42.387164520016164, -71.13813329306159 42.387349659714914, -71.13822548949717 42.38740966041193, -71.13830224032615 42.3874455470643))",Field St,,,0,6,,,148.671682783
0,"MULTILINESTRING ((-71.13652948541561 42.386174728606214, -71.1366229667999 42.386223127290314, -71.13673200700391 42.386282276864264, -71.13682296882642 42.38634405845138, -71.13710064052319 42.38655342841012, -71.13722149049899 42.38664469284308))",Field St,,,0,6,,,254.242352186
0,"MULTILINESTRING ((-71.13174092982248 42.385184755542454, -71.13182348828813 42.38524560868025, -71.1321191178606 42.38546306091049, -71.13221730228945 42.3855230581803))",Garden St,,,0,6,,,178.340169819
0,"MULTILINESTRING ((-71.13145371097569 42.384972652743365, -71.13152311202559 42.385023667647495, -71.13166792183519 42.38513016194313, -71.13174092982248 42.385184755542454))",Garden St,,,0,6,,,109.526655661
0,"MULTILINESTRING ((-71.1307979014016 42.38448852790307, -71.13085296558785 42.384528795363714, -71.13108633217765 42.384701514363506, -71.13119163336833 42.38477846621897))",Garden St,,,0,6,,,149.932983539
0,"MULTILINESTRING ((-71.12800143252879 42.3832249886134, -71.12820974774507 42.38335663620601, -71.12830199224618 42.383412172288175))",Garden St,,,0,6,,,106.059314905
0,"MULTILINESTRING ((-71.12774416874525 42.38303347140837, -71.12781355417641 42.38308627218135, -71.12800143252879 42.3832249886134))",Garden St,,,0,6,,,98.5024625091
0,"MULTILINESTRING ((-71.12931130822054 42.38386183312177, -71.12956680583022 42.383945526778376, -71.13014118007284 42.384168326713635, -71.13021071991108 42.38419527742732))",Garden St,,,0,6,,,271.803341526
0,"MULTILINESTRING ((-71.12613251083303 42.381403072317475, -71.12620771551295 42.38149151098371, -71.12645358190927 42.38178101277412, -71.12660640919698 42.38194991222867, -71.12673555834023 42.38206080741648))",Garden St,,,0,6,,,290.283836638
0,"MULTILINESTRING ((-71.13433375523817 42.386364685146354, -71.1344236953569 42.38639792714096, -71.13475118085903 42.38650499777399, -71.13502832940091 42.386592315203515, -71.13507876101987 42.386602271467204, -71.13510516898836 42.3866059225015, -71.13514484376978 42.38660692641951, -71.135171277392 42.38660613213937, -71.13519772652789 42.38660264872142, -71.13522421774114 42.386598287331026, -71.13531327109911 42.38657362610483, -71.1361199527903 42.386328473655695, -71.1362825017467 42.38628085676913, -71.13640894058508 42.386236720268805, -71.13652948541561 42.386174728606214))",Garden St,,,0,6,,,644.847269334
0,"MULTILINESTRING ((-71.13334884272143 42.386047026298975, -71.13348919724399 42.38609291515924, -71.13404341509002 42.38627375679454, -71.13433375523817 42.386364685146354))",Garden St,,,0,6,,,290.183749452
0,"MULTILINESTRING ((-71.13021071991108 42.38419527742732, -71.13028867800269 42.38422582243372, -71.13047812963492 42.384299505490944, -71.13055844129379 42.38433271961426, -71.130630351449 42.384372163175144, -71.1307308812825 42.384441993017624, -71.1307979014016 42.38448852790307))",Garden St,,,0,6,,,192.662906575
0,"MULTILINESTRING ((-71.12370878468771 42.37832477796441, -71.1238839281681 42.37857838129303, -71.1241104902417 42.37888028331313, -71.12417602924428 42.37896871923657))",Garden St,,,0,6,,,266.508230774
0,"MULTILINESTRING ((-71.14095564720104 42.38709476986027, -71.14073073463395 42.38712170048687, -71.14067180322945 42.38712862357707, -71.13990058946641 42.387263442984334, -71.13914749693205 42.38738761222422, -71.13875053240389 42.38744695543323))",Bay State Rd,,,0,6,,,609.558263893
0,"MULTILINESTRING ((-71.13419081139388 42.37492287504264, -71.13422621819866 42.375033463869364, -71.13431361828877 42.37529837979208, -71.13451091420443 42.37588083177787))",Longfellow Rd,,,7,0,,,359.662895274
2666.64722959949,"MULTILINESTRING ((-71.10694986807653 42.36507881424637, -71.10695041300538 42.365078767229654, -71.1070236427738 42.36507265118932, -71.10711664240044 42.36506487386486, -71.10721867614451 42.36505622177059, -71.10732330273427 42.36504713938519, -71.10771241262286 42.36501337039211, -71.10802436657814 42.364986307127104, -71.10812421711886 42.36497761934905, -71.10822665590756 42.364969242149336, -71.10838932879899 42.36495593853008, -71.1089068709427 42.364910748289574, -71.10900642522667 42.36490205873901, -71.10912863540692 42.36489171732758, -71.10976489710472 42.36483798092211, -71.10988955035324 42.364827454906234, -71.11002305464761 42.36481572393035, -71.1106395576356 42.364761613846404, -71.11077428322271 42.364749803811286, -71.11087413301235 42.36474111364553, -71.11142706382937 42.3646930407501, -71.1115440177592 42.36468287110219, -71.11163335087812 42.364675434475906, -71.11223087975097 42.36462556000454, -71.11231751022599 42.36461833326189, -71.11240495522676 42.36461102687653, -71.11294439677053 42.36456589228098, -71.1130825613385 42.36455431064356, -71.11320258690446 42.36454398499887, -71.11374325741528 42.36449736899005, -71.11389319663417 42.36448445388202, -71.11406801422157 42.36446945423699, -71.11464488923666 42.3644199918647, -71.11481985464172 42.364404964132376))",Western Ave,Ave,,4,0,,,2141.02420843
2666.64722959949,"MULTILINESTRING ((-71.10502125914637 42.36526353069176, -71.10512890704337 42.36525070128672, -71.10525292237963 42.3652359247778, -71.1056791967196 42.36520036934505, -71.1059868462865 42.36516959233665, -71.10620643460186 42.36514378167228, -71.10640428637367 42.36512643029566, -71.10664208605154 42.365105565580755, -71.10675297043257 42.365095819095174, -71.10694986807653 42.36507881424637))",Western Ave,Ave,,1,0,,,525.623021172
0,"MULTILINESTRING ((-71.11482018982973 42.364404608524616, -71.11487546067993 42.36440032075975, -71.11498126596742 42.36439175673611, -71.11607153522492 42.36430185560953))",Western Ave,,,4,0,,,340.249397062
0,"MULTILINESTRING ((-71.12417602924428 42.37896871923657, -71.12444608537314 42.37906345599542, -71.12478405036725 42.37951323792373, -71.12484959633954 42.37960076792575, -71.12492118051419 42.37969366850687, -71.12509802493601 42.379917977356754, -71.12505733497923 42.38011740793049))",Garden St,,,0,6,2013,,512.01867122
214.18958347646,"MULTILINESTRING ((-71.13087342892672 42.38233166183128, -71.13110970432197 42.38217012533831, -71.13136707396235 42.38196366356407, -71.13147971199685 42.381873333049676, -71.13159528052788 42.38178183185987, -71.1320540560783 42.38141858624867, -71.13215490225448 42.38135713980876, -71.13227063172067 42.381288551400374, -71.13235436072164 42.38126823850058, -71.13241748520386 42.3812586987696, -71.13244255357341 42.38125680313401, -71.1325046240202 42.3812566721336, -71.13279161714007 42.381282257665454, -71.13296596599244 42.38129782405806, -71.13307468836881 42.38130763788766, -71.1338169168342 42.38137457056777, -71.13401062111271 42.38139697482153, -71.1342294783454 42.381402884564025, -71.13445218124374 42.38139662245845, -71.13474477697693 42.381375215072914, -71.13484286412532 42.381368062581, -71.13501871671001 42.381354077048236, -71.1355696025871 42.38131024444959, -71.13571597948724 42.3812986066979, -71.13590838143189 42.38128371178364, -71.13634861721496 42.38124962339073, -71.13648032870239 42.381239420106034, -71.13663173806543 42.381227934294444, -71.13709451913046 42.38119287150969, -71.13724518772341 42.381181437436, -71.13738078860456 42.38117064169036, -71.13792604312906 42.38112719167685, -71.13802176346206 42.38111956253677, -71.13813936923131 42.38110997154761, -71.13815992070256 42.38110827998495, -71.1382310172982 42.38110249406885, -71.13835436230698 42.381092481856626, -71.13846041440819 42.38108389696533, -71.13856667757393 42.381064281497615, -71.13868861332867 42.38104177900369, -71.13888510486548 42.381003979014835, -71.13978811779857 42.38083031161859, -71.13992532386281 42.380803904172076, -71.14055703475728 42.38068209479608, -71.14095049972661 42.380605529189864, -71.141074777295 42.38058094598906, -71.14119008776751 42.380558145770706, -71.14133211127601 42.380530489403185, -71.14151107622722 42.38049564876432, -71.14205204159111 42.380391055522225, -71.14222637283851 42.38035735186223, -71.14238921865982 42.38032569772693, -71.14323390198041 42.38016156342075, -71.14341834834832 42.380125694071985, -71.14358882033292 42.380093513064566, -71.14384843696777 42.380044484842436, -71.14390128072857 42.38003290382264, -71.14395882415462 42.38001488877027, -71.14424154594181 42.379911351710945, -71.14451736921083 42.37981082569092))",Huron Ave,Ave,,0,9,,,3923.93514363
704.46454215761,"MULTILINESTRING ((-71.07302807194462 42.36148130373073, -71.07443039932797 42.36159220346788, -71.07524222083593 42.361644213928194, -71.07846488974974 42.36189477872524, -71.07890575189924 42.361929048326836, -71.0796569195451 42.36198914752444, -71.07974763325863 42.361996695972465, -71.08005383446745 42.3620165016435, -71.08250716421153 42.36220097250813, -71.08264641356973 42.36221574713904, -71.08288894074177 42.36224066514384, -71.08309540598745 42.36226904667375, -71.08332941695103 42.362311769429674, -71.0835296990694 42.362363287853704, -71.0836771449436 42.362414587241986, -71.08380168534369 42.36247741103222, -71.083914189064 42.36254197479613, -71.08407329153836 42.362649487253705, -71.08418570799778 42.362727414123505, -71.08430452355434 42.36281134611373))",Main St,St,,0,8,,,3125.95308255
0,"MULTILINESTRING ((-71.08723262861216 42.37054950102644, -71.08725482114001 42.37046048040738, -71.08731408770957 42.37021924151354, -71.08737333436574 42.36997531330819, -71.08739925178517 42.36987115869366))",Fulkerson St,,,0,6,,,251.272605022
0,"MULTILINESTRING ((-71.08705518822174 42.37122335878624, -71.08707489435686 42.37114681484667, -71.08714511330552 42.37088333346697, -71.08720674556291 42.370648304758355, -71.08723262861216 42.37054950102644))",Fulkerson St,,,0,6,,,250.208735064
0,"MULTILINESTRING ((-71.08687159778759 42.37192035411722, -71.08689868937361 42.37181798752362, -71.08696400011974 42.371569635976606, -71.08703052356206 42.3713168433265, -71.08705518822174 42.37122335878624))",Fulkerson St,,,0,6,,,258.802267488
0,"MULTILINESTRING ((-71.08739925178517 42.36987115869366, -71.0874215331117 42.369774125636354, -71.0874301714469 42.369737632919694, -71.08744994074084 42.369651265314424, -71.08769092275955 42.36862924609458, -71.08771809871585 42.368513515872316))",Fulkerson St,,,0,5,,,502.206522709
0,"MULTILINESTRING ((-71.14405047578052 42.39860856643464, -71.14261824823821 42.3982066874101, -71.14246794513416 42.39834739180936, -71.14234351172065 42.39845520661028, -71.14224312096414 42.39859544498115, -71.14207371414167 42.39873523966851, -71.14184822386794 42.39885814657577, -71.14176259121241 42.398916625932735, -71.14136712431208 42.399318630240714, -71.14077570923668 42.39976817124143, -71.14011643372683 42.40002680847727, -71.13973565246164 42.4001707508861, -71.13949164728524 42.400241589400565, -71.13929692876393 42.400274966926766, -71.13904798297025 42.40031429072057, -71.13876945407948 42.40034083159368, -71.13822964214532 42.40037198395577, -71.1380540261189 42.400406269228384, -71.13749268092532 42.4005529753651, -71.13703301908185 42.40072158492032, -71.13684386389636 42.40082346740419, -71.13669045843909 42.400955487522204, -71.1365867542035 42.40105961159792))",Alewife Greeenway Bike Path,,Arlington,5,0,,,2428.98127327
0,"MULTILINESTRING ((-71.13631246089646 42.40123807323268, -71.13631196880598 42.40123934337448, -71.1363101640357 42.40124615492661, -71.13630745776281 42.401252799844066, -71.13630387582539 42.40125921132228, -71.13629945329778 42.401265326015775, -71.1362962267726 42.40126888480229, -71.13629423333339 42.401271084034576, -71.13628826947878 42.40127642895184, -71.13627862926006 42.401285492446206, -71.13626988408299 42.40129504069279, -71.13626349200281 42.401303223492185, -71.13626208165029 42.401305027536715, -71.13625450879837 42.401313922629804, -71.13624624257714 42.401322471666745, -71.13623731324557 42.40133064387244, -71.13622775335699 42.40133841190907, -71.13621759083672 42.40134574842433, -71.13620686747934 42.401352628682126, -71.13620634515972 42.401352918586575, -71.1361956146664 42.401359027913536, -71.13618387532976 42.40136492481622, -71.13616708077468 42.40137448705401, -71.1361507833954 42.40138450877492, -71.13613500409647 42.40139497632507, -71.13611976493952 42.40140587605411, -71.13610508915795 42.40141719174291, -71.1360909965142 42.40142890716135, -71.13607750560898 42.4014410069332, -71.13606463505288 42.40145347396719, -71.13605240578032 42.401466289464324, -71.13604612846868 42.401473420441754, -71.13604083409294 42.401479435468566, -71.1360299351355 42.40149289402011, -71.13598335417002 42.40157044024904, -71.1359710787875 42.401592461887134, -71.13595812776907 42.401614271295145, -71.1359445115912 42.40163585735826, -71.1359302349505 42.401657208085894, -71.13591530600458 42.4016783132134, -71.13589973407807 42.40169916076478, -71.13586510481672 42.401737923275, -71.13577900952116 42.40183830953116, -71.135653911493 42.40198137346202, -71.13548167442369 42.40218370697507, -71.135449708549 42.402222190525386, -71.13541845234482 42.4022609961683, -71.13538791279848 42.40230011620888, -71.13535809459817 42.40233954037237, -71.13532900587357 42.40237926353993, -71.13524308489882 42.40250167609927, -71.13522798817917 42.40252150461892, -71.13521781728872 42.402535652269435, -71.13508966809597 42.4027367991915, -71.1350311624279 42.40283008036041, -71.13497634776132 42.40288083954682, -71.1348484829153 42.40314267436252, -71.13482375466556 42.403245038204034, -71.13481382410836 42.40330967969843, -71.13482078715255 42.40339540709227, -71.13480693076633 42.403488682307604, -71.13472306912506 42.40394048573732, -71.1347082812538 42.404011299631115, -71.13469757880979 42.404354834548634))",Alewife Greeenway Bike Path,,Arlington,5,0,,,1249.62681964
